route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1.5.1,1.5.H2390,1.5.10416790,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416815,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416817,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416818,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416820,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416822,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416823,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416825,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416826,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416828,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416829,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416831,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416832,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416834,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416843,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416844,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416846,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416847,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416849,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416850,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416852,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416854,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416855,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416857,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416858,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416864,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416866,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416867,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416869,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416870,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416872,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416874,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416875,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416877,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416878,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416880,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416881,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417019,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417027,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417029,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417030,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417032,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417033,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417035,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417036,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417038,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417040,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417041,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417043,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417044,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417046,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417047,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417050,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417052,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417053,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417055,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417056,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417058,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417060,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417061,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417063,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417064,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417066,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417067,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417069,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417072,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417073,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2385,1.5.10418226,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2385,1.5.10418273,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416883,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416884,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416886,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416887,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416889,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416891,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416892,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416894,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416895,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416897,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416898,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416900,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416901,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416903,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416904,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416906,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416907,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416910,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416911,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416914,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416916,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416925,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416927,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416928,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416930,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416931,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416933,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416935,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416936,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416938,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416939,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417075,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417077,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417078,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417080,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417081,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417083,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417084,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417086,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417087,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417090,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417091,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417093,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417094,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417096,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417097,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417099,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417100,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417102,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417104,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417112,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417115,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417117,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417118,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417120,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417121,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417123,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417124,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417126,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417127,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417129,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417131,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2385,1.5.10418426,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416941,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416942,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416944,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416945,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416947,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416948,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416950,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416951,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416953,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416955,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416956,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416965,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416967,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416968,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416970,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416971,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417132,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417135,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417137,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417138,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417140,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417141,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417143,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417144,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417146,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417147,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417149,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417151,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417152,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417154,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417155,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417157,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417158,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417160,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417161,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417163,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417164,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417166,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417167,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417169,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417171,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417172,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417174,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417175,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417177,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417178,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417181,"Cornellà Centre",1,1.5.10502.2,1
1.3.1,1.3.H2335,1.3.10413227,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H2335,1.3.10413229,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H2335,1.3.10413233,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H2335,1.3.10413267,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H2335,1.3.10413269,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H2335,1.3.10413275,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H2335,1.3.10413277,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H2335,1.3.10413282,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H2335,1.3.10413284,"Zona Universitària",1,1.3.300.2,1
1.5.1,1.5.H2390,1.5.10417182,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417184,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417185,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417187,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417188,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417197,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417200,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417202,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417203,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417205,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417206,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417208,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417209,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417211,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417213,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417216,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417217,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417230,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417232,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417235,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417237,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417238,"Vall d'Hebron",0,1.5.10502.1,1
1.3.1,1.3.H2335,1.3.10413287,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H2335,1.3.10413289,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H2335,1.3.10413294,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H2335,1.3.10413296,"Zona Universitària",1,1.3.300.2,1
1.5.1,1.5.H2390,1.5.10416609,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416611,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416612,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416614,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416615,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416617,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416619,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416620,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416622,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416623,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416625,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416626,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416628,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416629,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416631,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416632,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416636,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416637,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416639,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416640,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416642,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416643,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416645,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416646,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416648,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417240,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417241,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417243,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417245,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417247,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417248,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417250,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417252,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417253,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417261,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417268,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417269,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417271,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417272,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417274,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417275,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417277,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417278,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417280,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417281,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417283,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417285,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417287,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417288,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417290,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417292,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417293,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417295,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417296,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416649,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416651,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416652,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416654,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416656,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416657,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416659,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416660,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416670,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416974,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416975,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416977,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416978,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416980,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416982,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416983,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416985,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416986,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416988,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416989,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416991,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416992,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416994,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10416995,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416997,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10416999,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417001,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417002,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417004,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417005,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417007,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417009,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417010,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417012,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417013,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417015,"Cornellà Centre",1,1.5.10502.2,1
1.5.1,1.5.H2390,1.5.10417016,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417018,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H2390,1.5.10417298,"Vall d'Hebron",0,1.5.10502.1,1
